,X,Y,Bed
3065,-267500.0,-1795000.0,366.7728822260482
3075,-262500.0,-1795000.0,445.5842591453096
3085,-257500.0,-1795000.0,284.2955116391175
3095,-252500.0,-1795000.0,452.4877747946418
3105,-247500.0,-1795000.0,435.81183367510255
3115,-242500.0,-1795000.0,238.3158508983709
3125,-237500.0,-1795000.0,420.756496644768
3135,-232500.0,-1795000.0,363.49866969878207
3145,-227500.0,-1795000.0,234.1321192546715
3155,-222500.0,-1795000.0,323.8543370620289
3165,-217500.0,-1795000.0,215.139637318127
3175,-212500.0,-1795000.0,181.5893920313412
3185,-207500.0,-1795000.0,378.2200691815383
3195,-202500.0,-1795000.0,336.30494650553294
3205,-197500.0,-1795000.0,449.9827592694076
3215,-192500.0,-1795000.0,134.50312709587095
3225,-187500.0,-1795000.0,378.17661109384886
3235,-182500.0,-1795000.0,330.329251710492
3245,-177500.0,-1795000.0,309.9633700703365
3255,-172500.0,-1795000.0,219.0001604047992
3265,-167500.0,-1795000.0,349.7957133010388
3275,-162500.0,-1795000.0,349.767994468188
3285,-157500.0,-1795000.0,195.02046369991348
3295,-152500.0,-1795000.0,184.69139115798524
3305,-297500.0,-1794500.0,97.34900341819107
3315,-292500.0,-1794500.0,-67.19291558165519
3325,-287500.0,-1794500.0,5.579047256454543
3335,-282500.0,-1794500.0,43.38240144262512
3345,-277500.0,-1794500.0,103.8242178001452
3355,-272500.0,-1794500.0,189.7619492328755
3365,-267500.0,-1794500.0,144.98873003143365
3375,-262500.0,-1794500.0,411.5133764398505
3385,-257500.0,-1794500.0,309.45198406379257
3395,-252500.0,-1794500.0,324.7271038476864
3405,-247500.0,-1794500.0,441.0941596472747
3415,-242500.0,-1794500.0,296.7005033037156
3425,-237500.0,-1794500.0,403.1641040105195
3435,-232500.0,-1794500.0,206.1852134002952
3445,-227500.0,-1794500.0,245.65191872490377
3455,-222500.0,-1794500.0,278.8846540243282
3465,-217500.0,-1794500.0,194.6020094893017
3475,-212500.0,-1794500.0,214.6037923117855
3485,-207500.0,-1794500.0,227.13066337755188
3495,-202500.0,-1794500.0,272.7882929842272
3505,-197500.0,-1794500.0,430.51254323337554
3515,-192500.0,-1794500.0,144.64018226900157
3525,-187500.0,-1794500.0,394.9594532375118
3535,-182500.0,-1794500.0,348.6007188156412
3545,-177500.0,-1794500.0,285.2572157626452
3555,-172500.0,-1794500.0,244.64882928906496
3565,-167500.0,-1794500.0,97.47077628197547
3575,-162500.0,-1794500.0,409.0937911160384
3585,-157500.0,-1794500.0,219.26635696434653
3595,-152500.0,-1794500.0,226.6404694167375
3605,-297500.0,-1794000.0,-108.15662078034912
3615,-292500.0,-1794000.0,-25.097675066488996
3625,-287500.0,-1794000.0,-24.73745523328092
3635,-282500.0,-1794000.0,102.47450869748964
3645,-277500.0,-1794000.0,25.482940080710826
3655,-272500.0,-1794000.0,267.8706423303109
3665,-267500.0,-1794000.0,90.9946914309788
3675,-262500.0,-1794000.0,425.0541399828888
3685,-257500.0,-1794000.0,163.918816487189
3695,-252500.0,-1794000.0,170.2979230627743
3705,-247500.0,-1794000.0,424.2727895859056
3715,-242500.0,-1794000.0,301.273554028786
3725,-237500.0,-1794000.0,422.2727449784317
3735,-232500.0,-1794000.0,266.793146754924
3745,-227500.0,-1794000.0,263.13500568734696
3755,-222500.0,-1794000.0,290.64822417601295
3765,-217500.0,-1794000.0,257.0064996071376
3775,-212500.0,-1794000.0,-22.981129277919795
3785,-207500.0,-1794000.0,373.65676256236
3795,-202500.0,-1794000.0,317.2589338947829
3805,-197500.0,-1794000.0,471.5544310713479
3815,-192500.0,-1794000.0,248.6355156784312
3825,-187500.0,-1794000.0,233.15293403205277
3835,-182500.0,-1794000.0,445.3086988389981
3845,-177500.0,-1794000.0,191.06636414473508
3855,-172500.0,-1794000.0,108.62752836928216
3865,-167500.0,-1794000.0,330.1015389569892
3875,-162500.0,-1794000.0,404.9056632259681
3885,-157500.0,-1794000.0,244.13690421347204
3895,-152500.0,-1794000.0,173.37178349494425
3905,-297500.0,-1793500.0,-99.48081701489534
3915,-292500.0,-1793500.0,104.96495729382012
3925,-287500.0,-1793500.0,152.46246066609956
3935,-282500.0,-1793500.0,-171.15997998952332
3945,-277500.0,-1793500.0,-99.38138889852044
3955,-272500.0,-1793500.0,335.95833289880494
3965,-267500.0,-1793500.0,258.69979345226113
3975,-262500.0,-1793500.0,504.7383611401603
3985,-257500.0,-1793500.0,338.5162613915488
3995,-252500.0,-1793500.0,275.7294904209948
4005,-247500.0,-1793500.0,457.1988477954239
4015,-242500.0,-1793500.0,359.39583853842555
4025,-237500.0,-1793500.0,344.482946393797
4035,-232500.0,-1793500.0,311.0998450588648
4045,-227500.0,-1793500.0,185.72899694422185
4055,-222500.0,-1793500.0,413.6263483386781
4065,-217500.0,-1793500.0,379.42952880827465
4075,-212500.0,-1793500.0,-25.78433121404284
4085,-207500.0,-1793500.0,369.8661555436588
4095,-202500.0,-1793500.0,256.6998159066675
4105,-197500.0,-1793500.0,498.8539088152472
4115,-192500.0,-1793500.0,230.7242018799257
4125,-187500.0,-1793500.0,325.4180604521876
4135,-182500.0,-1793500.0,414.9181339772658
4145,-177500.0,-1793500.0,284.71067752718466
4155,-172500.0,-1793500.0,300.02524207731386
4165,-167500.0,-1793500.0,332.1044741318624
4175,-162500.0,-1793500.0,333.09640740542307
4185,-157500.0,-1793500.0,254.50527312544511
4195,-152500.0,-1793500.0,218.18873642026043
4205,-297500.0,-1793000.0,-213.74828601979956
4215,-292500.0,-1793000.0,-13.400286708454091
4225,-287500.0,-1793000.0,112.40979053102156
4235,-282500.0,-1793000.0,-126.07343903269096
4245,-277500.0,-1793000.0,-70.35702324265462
4255,-272500.0,-1793000.0,352.0137772733464
4265,-267500.0,-1793000.0,168.417932719938
4275,-262500.0,-1793000.0,461.6617246204821
4285,-257500.0,-1793000.0,388.0442285873232
4295,-252500.0,-1793000.0,218.38909651297075
4305,-247500.0,-1793000.0,420.2099148295046
4315,-242500.0,-1793000.0,331.5148568796355
4325,-237500.0,-1793000.0,300.67259148852764
4335,-232500.0,-1793000.0,282.4900935067562
4345,-227500.0,-1793000.0,99.22912991527376
4355,-222500.0,-1793000.0,397.2820035417877
4365,-217500.0,-1793000.0,369.7593047323017
4375,-212500.0,-1793000.0,7.633650271902999
4385,-207500.0,-1793000.0,393.86333714454383
4395,-202500.0,-1793000.0,380.1537898280607
4405,-197500.0,-1793000.0,497.18088807889706
4415,-192500.0,-1793000.0,108.72338746700136
4425,-187500.0,-1793000.0,279.5612428669839
4435,-182500.0,-1793000.0,442.1597558180365
4445,-177500.0,-1793000.0,388.3317231894599
4455,-172500.0,-1793000.0,385.0758727681738
4465,-167500.0,-1793000.0,359.6901738532925
4475,-162500.0,-1793000.0,200.6413687829729
4485,-157500.0,-1793000.0,286.5597095277549
4495,-152500.0,-1793000.0,224.4408170700266
4505,-297500.0,-1792500.0,33.76260891072862
4515,-292500.0,-1792500.0,144.17166321014378
4525,-287500.0,-1792500.0,-32.61834076848616
4535,-282500.0,-1792500.0,23.69512881492522
4545,-277500.0,-1792500.0,135.11589531111107
4555,-272500.0,-1792500.0,352.07596783821486
4565,-267500.0,-1792500.0,237.491265710079
4575,-262500.0,-1792500.0,501.9357038710034
4585,-257500.0,-1792500.0,339.4656836720353
4595,-252500.0,-1792500.0,225.98338715875587
4605,-247500.0,-1792500.0,412.6081946154415
4615,-242500.0,-1792500.0,369.0908879769026
4625,-237500.0,-1792500.0,240.43876532922653
4635,-232500.0,-1792500.0,281.0124712326833
4645,-227500.0,-1792500.0,202.0074472575633
4655,-222500.0,-1792500.0,362.8584903440959
4665,-217500.0,-1792500.0,443.487693888548
4675,-212500.0,-1792500.0,-21.38535549168844
4685,-207500.0,-1792500.0,389.7471339667405
4695,-202500.0,-1792500.0,230.54052049244265
4705,-197500.0,-1792500.0,500.78876940743896
4715,-192500.0,-1792500.0,216.6065243440097
4725,-187500.0,-1792500.0,188.68958892255185
4735,-182500.0,-1792500.0,381.0471417208411
4745,-177500.0,-1792500.0,407.2157843609169
4755,-172500.0,-1792500.0,290.6401841471263
4765,-167500.0,-1792500.0,248.87373838301835
4775,-162500.0,-1792500.0,275.72603152322733
4785,-157500.0,-1792500.0,181.0332272067996
4795,-152500.0,-1792500.0,210.06073814729203
4805,-297500.0,-1792000.0,102.46525924143792
4815,-292500.0,-1792000.0,38.748382846647246
4825,-287500.0,-1792000.0,-152.15545140443544
4835,-282500.0,-1792000.0,16.23313586317125
4845,-277500.0,-1792000.0,137.72189031454164
4855,-272500.0,-1792000.0,382.7522022008882
4865,-267500.0,-1792000.0,210.71167419339568
4875,-262500.0,-1792000.0,491.3310643843817
4885,-257500.0,-1792000.0,336.4616203493265
4895,-252500.0,-1792000.0,206.82797084953023
4905,-247500.0,-1792000.0,342.88640480403257
4915,-242500.0,-1792000.0,297.0660471673762
4925,-237500.0,-1792000.0,288.41748897121886
4935,-232500.0,-1792000.0,248.6306186871559
4945,-227500.0,-1792000.0,340.9580509943639
4955,-222500.0,-1792000.0,448.90406788696936
4965,-217500.0,-1792000.0,385.2216962568917
4975,-212500.0,-1792000.0,4.530552762730515
4985,-207500.0,-1792000.0,305.0439637577597
4995,-202500.0,-1792000.0,203.46007814812225
5005,-197500.0,-1792000.0,504.3188908820487
5015,-192500.0,-1792000.0,179.23588693040654
5025,-187500.0,-1792000.0,284.0511935296028
5035,-182500.0,-1792000.0,432.4900180522148
5045,-177500.0,-1792000.0,310.2241956382747
5055,-172500.0,-1792000.0,372.8331004078898
5065,-167500.0,-1792000.0,155.12413275230006
5075,-162500.0,-1792000.0,246.9269860531724
5085,-157500.0,-1792000.0,315.28359544331727
5095,-152500.0,-1792000.0,228.52770832896124
5105,-297500.0,-1791500.0,23.22764321942408
5115,-292500.0,-1791500.0,-92.74313090586595
5125,-287500.0,-1791500.0,-109.6115393287607
5135,-282500.0,-1791500.0,92.37280342678454
5145,-277500.0,-1791500.0,200.94649377771412
5155,-272500.0,-1791500.0,391.3126788645636
5165,-267500.0,-1791500.0,162.8797270205382
5175,-262500.0,-1791500.0,476.40599355382057
5185,-257500.0,-1791500.0,346.4347203586744
5195,-252500.0,-1791500.0,249.56383472745912
5205,-247500.0,-1791500.0,298.60997789559224
5215,-242500.0,-1791500.0,172.55504643336502
5225,-237500.0,-1791500.0,226.40872695031052
5235,-232500.0,-1791500.0,325.06674325481254
5245,-227500.0,-1791500.0,386.9868432172679
5255,-222500.0,-1791500.0,460.6590788684104
5265,-217500.0,-1791500.0,378.68765138322937
5275,-212500.0,-1791500.0,142.64804442679232
5285,-207500.0,-1791500.0,310.2007367246421
5295,-202500.0,-1791500.0,178.50982748419145
5305,-197500.0,-1791500.0,475.3762872516261
5315,-192500.0,-1791500.0,266.50538068771743
5325,-187500.0,-1791500.0,208.6008906959993
5335,-182500.0,-1791500.0,419.1786581716132
5345,-177500.0,-1791500.0,357.7442120572894
5355,-172500.0,-1791500.0,342.0335473323241
5365,-167500.0,-1791500.0,162.0861297048391
5375,-162500.0,-1791500.0,238.68119847807068
5385,-157500.0,-1791500.0,409.5680203945913
5395,-152500.0,-1791500.0,261.1770287598421
5405,-297500.0,-1791000.0,-8.607261676407722
5415,-292500.0,-1791000.0,-63.548231014555576
5425,-287500.0,-1791000.0,22.80582366126061
5435,-282500.0,-1791000.0,73.97833253343465
5445,-277500.0,-1791000.0,73.33599007268215
5455,-272500.0,-1791000.0,303.1850608966858
5465,-267500.0,-1791000.0,192.92714952928296
5475,-262500.0,-1791000.0,472.3065995951857
5485,-257500.0,-1791000.0,330.9759129956737
5495,-252500.0,-1791000.0,336.7632317357489
5505,-247500.0,-1791000.0,408.8063374122645
5515,-242500.0,-1791000.0,310.1198403390594
5525,-237500.0,-1791000.0,284.8436301576763
5535,-232500.0,-1791000.0,400.7440625985639
5545,-227500.0,-1791000.0,439.3023950732832
5555,-222500.0,-1791000.0,475.054333929384
5565,-217500.0,-1791000.0,429.254736555116
5575,-212500.0,-1791000.0,206.087958814376
5585,-207500.0,-1791000.0,392.43065903076666
5595,-202500.0,-1791000.0,144.2764767255327
5605,-197500.0,-1791000.0,482.3161151230708
5615,-192500.0,-1791000.0,283.4019951600923
5625,-187500.0,-1791000.0,331.2428138258717
5635,-182500.0,-1791000.0,415.3094420536993
5645,-177500.0,-1791000.0,296.4291559371161
5655,-172500.0,-1791000.0,374.9566623170353
5665,-167500.0,-1791000.0,279.6164921579502
5675,-162500.0,-1791000.0,257.0951277167933
5685,-157500.0,-1791000.0,383.493705667353
5695,-152500.0,-1791000.0,288.6962334503808
5705,-297500.0,-1790500.0,73.95918948474201
5715,-292500.0,-1790500.0,-121.98064485602067
5725,-287500.0,-1790500.0,238.3405609861553
5735,-282500.0,-1790500.0,20.199577926865288
5745,-277500.0,-1790500.0,72.91823048241395
5755,-272500.0,-1790500.0,329.4952085964183
5765,-267500.0,-1790500.0,216.71853794582367
5775,-262500.0,-1790500.0,476.91683321148
5785,-257500.0,-1790500.0,235.08223914018035
5795,-252500.0,-1790500.0,338.4311352409523
5805,-247500.0,-1790500.0,388.1363575743474
5815,-242500.0,-1790500.0,302.99850097214613
5825,-237500.0,-1790500.0,96.9385043791442
5835,-232500.0,-1790500.0,310.5073233990187
5845,-227500.0,-1790500.0,365.73299541175055
5855,-222500.0,-1790500.0,461.07741635616406
