,x,y,bedrock_altitude (m)
10597,-1521499.8,-223999.72,-1225.3463422463085
10618,-1610999.8,-223499.72,-140.59579823263678
10638,-1600999.8,-223499.72,-552.9718562738118
10658,-1590999.8,-223499.72,-771.7464838319576
10678,-1580999.8,-223499.72,-1082.5581251933236
10698,-1570999.8,-223499.72,-1203.62646333097
10718,-1560999.8,-223499.72,-981.5133663451676
10738,-1550999.8,-223499.72,-641.6953690432397
10758,-1540999.8,-223499.72,-597.7776077642642
10778,-1530999.8,-223499.72,-624.7070060213265
10798,-1520999.8,-223499.72,-1270.197640673499
10819,-1610499.8,-222999.72,-490.4951904270675
10839,-1600499.8,-222999.72,-311.3521383325267
10859,-1590499.8,-222999.72,-806.113500861806
10879,-1580499.8,-222999.72,-1070.305901682226
10899,-1570499.8,-222999.72,-1207.9614208889554
10919,-1560499.8,-222999.72,-1095.6418858122452
10939,-1550499.8,-222999.72,-548.9918360177255
10959,-1540499.8,-222999.72,-508.3541550837708
10979,-1530499.8,-222999.72,-410.9668395389091
10999,-1520499.8,-222999.72,-1267.224654202362
11000,-1619999.8,-222499.72,275.4048121105224
11020,-1609999.8,-222499.72,-631.7597396682005
11040,-1599999.8,-222499.72,-336.051816397024
11060,-1589999.8,-222499.72,-775.6906274795867
11080,-1579999.8,-222499.72,-951.9475009024286
11100,-1569999.8,-222499.72,-1227.9442078797
